Unnamed: 0,Version,GenBank title,Release date,Organism name,Virus Lineage,Species,Family,Length,Submitters,Strain,Isolate,Geo location,Country,Collection date,Tissue/Specimen/Source,Host,Environmental,CDS count,Artificial,UNVERIFIED,class
LC460084,LC460084.1,"Astrovirus MLB1 FT1609M3 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus melbournense,Mamastrovirus melbournense,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1609M3,,"Japan:Fukuoka, Tatara river",,2016-09-07,sewage water,,No,1,No,No,
LC460083,LC460083.1,"Astrovirus MLB1 FT1606M3 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus melbournense,Mamastrovirus melbournense,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1606M3,,"Japan:Fukuoka, Tatara river",,2016-06-01,sewage water,,No,1,No,No,
LC460082,LC460082.1,"Astrovirus MLB1 FT1606M2 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus melbournense,Mamastrovirus melbournense,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1606M2,,"Japan:Fukuoka, Tatara river",,2016-06-01,sewage water,,No,1,No,No,
LC460081,LC460081.1,"Astrovirus MLB1 FT1606M4 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus melbournense,Mamastrovirus melbournense,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1606M4,,"Japan:Fukuoka, Tatara river",,2016-06-01,sewage water,,No,1,No,No,
LC460080,LC460080.1,"Astrovirus MLB1 FT1606M1 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus melbournense,Mamastrovirus melbournense,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1606M1,,"Japan:Fukuoka, Tatara river",,2016-06-01,sewage water,,No,1,No,No,
LC460079,LC460079.1,"Astrovirus MLB1 FT1601M2 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus melbournense,Mamastrovirus melbournense,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1601M2,,"Japan:Fukuoka, Tatara river",,2016-01-07,sewage water,,No,1,No,No,
LC460078,LC460078.1,"Astrovirus MLB1 FT1511M5 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus melbournense,Mamastrovirus melbournense,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1511M5,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC460077,LC460077.1,"Astrovirus MLB1 FT1511M4 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus melbournense,Mamastrovirus melbournense,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1511M4,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC460076,LC460076.1,"Astrovirus MLB2 FT1512M5 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1512M5,,"Japan:Fukuoka, Tatara river",,2015-12-02,sewage water,,No,1,No,No,
LC460075,LC460075.1,"Astrovirus MLB2 FT1512M4 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1512M4,,"Japan:Fukuoka, Tatara river",,2015-12-02,sewage water,,No,1,No,No,
LC460074,LC460074.1,"Astrovirus MLB2 FT1603M5 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1603M5,,"Japan:Fukuoka, Tatara river",,2016-03-02,sewage water,,No,1,No,No,
LC460073,LC460073.1,"Astrovirus MLB2 FT1603M4 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1603M4,,"Japan:Fukuoka, Tatara river",,2016-03-02,sewage water,,No,1,No,No,
LC460072,LC460072.1,"Astrovirus MLB2 FT1603M3 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1603M3,,"Japan:Fukuoka, Tatara river",,2016-03-02,sewage water,,No,1,No,No,
LC460071,LC460071.1,"Astrovirus MLB2 FT1603M2 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1603M2,,"Japan:Fukuoka, Tatara river",,2016-03-02,sewage water,,No,1,No,No,
LC460070,LC460070.1,"Astrovirus MLB2 FT1603M1 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1603M1,,"Japan:Fukuoka, Tatara river",,2016-03-02,sewage water,,No,1,No,No,
LC460069,LC460069.1,"Astrovirus MLB2 FT1609M2 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1609M2,,"Japan:Fukuoka, Tatara river",,2016-09-07,sewage water,,No,1,No,No,
LC460068,LC460068.1,"Astrovirus MLB2 FT1609M1 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1609M1,,"Japan:Fukuoka, Tatara river",,2016-09-07,sewage water,,No,1,No,No,
LC460067,LC460067.1,"Astrovirus MLB2 FT1604M6 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1604M6,,"Japan:Fukuoka, Tatara river",,2016-04-06,sewage water,,No,1,No,No,
LC460066,LC460066.1,"Astrovirus MLB2 FT1604M5 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1604M5,,"Japan:Fukuoka, Tatara river",,2016-04-06,sewage water,,No,1,No,No,
LC460065,LC460065.1,"Astrovirus MLB2 FT1604M4 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1604M4,,"Japan:Fukuoka, Tatara river",,2016-04-06,sewage water,,No,1,No,No,
LC460064,LC460064.1,"Astrovirus MLB2 FT1604M3 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1604M3,,"Japan:Fukuoka, Tatara river",,2016-04-06,sewage water,,No,1,No,No,
LC460063,LC460063.1,"Astrovirus MLB2 FT1604M2 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1604M2,,"Japan:Fukuoka, Tatara river",,2016-04-06,sewage water,,No,1,No,No,
LC460062,LC460062.1,"Astrovirus MLB2 FT1604M1 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1604M1,,"Japan:Fukuoka, Tatara river",,2016-04-06,sewage water,,No,1,No,No,
LC460061,LC460061.1,"Astrovirus MLB2 FT1511M3 ORF1b gene for RNA-dependent RNA polymerase, partial cds",19-MAR-2019,Astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,669,"Yoshitomi,H. and Ashizuka,Y.",FT1511M3,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC459998,LC459998.1,"Human astrovirus 3 FT1608H4 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,365,"Yoshitomi,H. and Ashizuka,Y.",FT1608H4,,"Japan:Fukuoka, Tatara river",,2016-08-03,sewage water,,No,1,No,No,
LC459997,LC459997.1,"Human astrovirus 3 FT1604H1 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,365,"Yoshitomi,H. and Ashizuka,Y.",FT1604H1,,"Japan:Fukuoka, Tatara river",,2016-04-06,sewage water,,No,1,No,No,
LC459996,LC459996.1,"Human astrovirus 3 FT1511H8 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,362,"Yoshitomi,H. and Ashizuka,Y.",FT1511H8,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC459995,LC459995.1,"Human astrovirus 3 FT1511H7 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,362,"Yoshitomi,H. and Ashizuka,Y.",FT1511H7,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC459994,LC459994.1,"Human astrovirus 3 FT1511H4 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,362,"Yoshitomi,H. and Ashizuka,Y.",FT1511H4,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC459993,LC459993.1,"Human astrovirus 3 FT1511H3 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,362,"Yoshitomi,H. and Ashizuka,Y.",FT1511H3,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC459992,LC459992.1,"Human astrovirus 3 FT1511H6 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,362,"Yoshitomi,H. and Ashizuka,Y.",FT1511H6,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC459991,LC459991.1,"Human astrovirus 3 FT1511H5 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,362,"Yoshitomi,H. and Ashizuka,Y.",FT1511H5,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC459990,LC459990.1,"Human astrovirus 3 FT1511H2 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,362,"Yoshitomi,H. and Ashizuka,Y.",FT1511H2,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC459989,LC459989.1,"Human astrovirus 3 FT1511H1 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,362,"Yoshitomi,H. and Ashizuka,Y.",FT1511H1,,"Japan:Fukuoka, Tatara river",,2015-11-04,sewage water,,No,1,No,No,
LC459988,LC459988.1,"Human astrovirus 1 FT1603H2 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,365,"Yoshitomi,H. and Ashizuka,Y.",FT1603H2,,"Japan:Fukuoka, Tatara river",,2016-03-02,sewage water,,No,1,No,No,
LC459987,LC459987.1,"Human astrovirus 1 FT1603H1 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,365,"Yoshitomi,H. and Ashizuka,Y.",FT1603H1,,"Japan:Fukuoka, Tatara river",,2016-03-02,sewage water,,No,1,No,No,
LC459986,LC459986.1,"Human astrovirus 1 FT1601H1 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1601H1,,"Japan:Fukuoka, Tatara river",,2016-01-07,sewage water,,No,1,No,No,
LC459985,LC459985.1,"Human astrovirus 1 FT1512H5 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1512H5,,"Japan:Fukuoka, Tatara river",,2015-12-02,sewage water,,No,1,No,No,
LC459984,LC459984.1,"Human astrovirus 1 FT1512H4 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1512H4,,"Japan:Fukuoka, Tatara river",,2015-12-02,sewage water,,No,1,No,No,
LC459983,LC459983.1,"Human astrovirus 1 FT1512H7 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1512H7,,"Japan:Fukuoka, Tatara river",,2015-12-02,sewage water,,No,1,No,No,
LC459982,LC459982.1,"Human astrovirus 1 FT1512H3 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1512H3,,"Japan:Fukuoka, Tatara river",,2015-12-02,sewage water,,No,1,No,No,
LC459981,LC459981.1,"Human astrovirus 1 FT1512H2 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1512H2,,"Japan:Fukuoka, Tatara river",,2015-12-02,sewage water,,No,1,No,No,
LC459980,LC459980.1,"Human astrovirus 1 FT1512H6 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1512H6,,"Japan:Fukuoka, Tatara river",,2015-12-02,sewage water,,No,1,No,No,
LC459979,LC459979.1,"Human astrovirus 1 FT1605H2 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1605H2,,"Japan:Fukuoka, Tatara river",,2016-05-11,sewage water,,No,1,No,No,
LC459978,LC459978.1,"Human astrovirus 1 FT1605H1 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1605H1,,"Japan:Fukuoka, Tatara river",,2016-05-11,sewage water,,No,1,No,No,
LC459977,LC459977.1,"Human astrovirus 1 FT1512H1 ORF2 gene for capsid protein, partial cds",19-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,359,"Yoshitomi,H. and Ashizuka,Y.",FT1512H1,,"Japan:Fukuoka, Tatara river",,2015-12-02,sewage water,,No,1,No,No,
MK521913,MK521913.1,"MAG: Tasmanian devil-associated astrovirus 1 isolate Buckbys Road/Tasmania/Sarcophilus_harrisii/2016/DN93019 ORF1a and ORF1b genes, complete cds; and ORF2 gene, partial cds",10-MAR-2019,Tasmanian devil-associated astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,5993,"Chong,R., Shi,M., Grueber,C., Holmes,E.C., Hogg,C.J., Belov,K. and Barrs,V.R.",,Buckbys Road/Tasmania/Sarcophilus_harrisii/2016/DN93019,"Australia: Buckby's Road, Tasmania",,2017,fecal sample,Sarcophilus harrisii,Yes,3,No,No,Mammalia
MK521912,MK521912.1,"MAG: Tasmanian devil-associated astrovirus 1 isolate Stony Head/Tasmania/Sarcophilus_harrisii/2016/DN108473, complete genome",10-MAR-2019,Tasmanian devil-associated astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6618,"Chong,R., Shi,M., Grueber,C., Holmes,E.C., Hogg,C.J., Belov,K. and Barrs,V.R.",,Stony Head/Tasmania/Sarcophilus_harrisii/2016/DN108473,"Australia: Stoney Head, Tasmania",,2016,fecal sample,Sarcophilus harrisii,Yes,3,No,No,Mammalia
MK472056,MK472056.1,"Human astrovirus 8 isolate D-123/2014/KOR capsid precursor protein gene, partial cds",09-MAR-2019,Human astrovirus 8,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,544,"Kim,H.S., Lee,W.J. and Lee,S.K.",,D-123/2014/KOR,South Korea,,27-Feb-2014,,Homo sapiens; sex:F; age:63,No,1,No,No,
MK472055,MK472055.1,"Human astrovirus 8 isolate D-269/2014/KOR capsid precursor protein gene, partial cds",09-MAR-2019,Human astrovirus 8,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,544,"Kim,H.S., Lee,W.J. and Lee,S.K.",,D-269/2014/KOR,South Korea,,24-Jun-2014,,Homo sapiens; sex:F; age:1,No,1,No,No,
MK472054,MK472054.1,"Human astrovirus 1 isolate D-1312/2016/KOR RNA-dependent RNA polymerase (ORF1b) and capsid precursor protein (ORF2) genes, partial cds",09-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,626,"Kim,H.S., Lee,W.J. and Lee,S.K.",,D-1312/2016/KOR,South Korea,,24-Dec-2016,,Homo sapiens; sex:F; age:27,No,2,No,No,
MK430063,MK430063.1,"Human astrovirus 1 isolate D-1415/2017/KOR RNA-dependent RNA polymerase (ORF1b) and capsid precursor protein (ORF2) genes, partial cds",09-MAR-2019,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,644,"Kim,H.S., Lee,W.J. and Lee,S.K.",,D-1415/2017/KOR,South Korea,,26-Jul-2017,,Homo sapiens; sex: M; age:63,No,2,No,No,
MH807626,MH807626.1,"Goose astrovirus strain AstV/Goose/CXZ/18, complete genome",16-FEB-2019,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,7252,"Yuan,Y., Wang,L., Meng,K. and Zhang,X.",AstV/Goose/CXZ/18,,China,,08-Jan-2018,liver,goose,No,3,No,No,Aves
MH921451,MH921451.1,"Bat astrovirus isolate CCPaC17 RNA-dependent RNA polymerase gene, partial cds",11-FEB-2019,Bat astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,390,"Zhang,C.",,CCPaC17,China:Xinjiang,,2016,intestinal,Pipistrellus pipistrellus,No,1,No,No,Mammalia
MH921450,MH921450.1,"Bat astrovirus isolate CCPaC14 RNA-dependent RNA polymerase gene, partial cds",11-FEB-2019,Bat astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,357,"Zhang,C.",,CCPaC14,China:Xinjiang,,2016,intestinal,Pipistrellus pipistrellus,No,1,No,No,Mammalia
MH921449,MH921449.1,"Bat astrovirus isolate XYPaC24 RNA-dependent RNA polymerase gene, partial cds",11-FEB-2019,Bat astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,395,"Zhang,C.",,XYPaC24,China:Xinjiang,,2016,intestinal,Pipistrellus pipistrellus,No,1,No,No,Mammalia
MH921448,MH921448.1,"Bat astrovirus isolate XYPaC14 RNA-dependent RNA polymerase gene, partial cds",11-FEB-2019,Bat astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,389,"Zhang,C.",,XYPaC14,China:Xinjiang,,2016,intestinal,Pipistrellus pipistrellus,No,1,No,No,Mammalia
MH921447,MH921447.1,"Bat astrovirus isolate CCPaF6 RNA-dependent RNA polymerase gene, partial cds",11-FEB-2019,Bat astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,390,"Zhang,C.",,CCPaF6,China:Xinjiang,,2016,lung,Pipistrellus pipistrellus,No,1,No,No,Mammalia
MH921446,MH921446.1,"Bat astrovirus isolate CCPaC65 RNA-dependent RNA polymerase gene, partial cds",11-FEB-2019,Bat astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,393,"Zhang,C.",,CCPaC65,China:Xinjiang,,2016,intestinal,Pipistrellus pipistrellus,No,1,No,No,Mammalia
